1-0;1-2;2-3;4-3;5-0;5-4,2->2->11->11->2->2,110830
1-0;1-2;2-3;4-3;5-0;5-4,2->2->0->3->2->2,1713
1-0;1-2;2-3;4-3;5-0;5-4,2->2->0->1->2->2,10674
1-0;2-1;2-3;4-3;5-0;5-4,49->35->35->36->36->46,11
0-1;1-2;3-2;3-4;5-0;5-4,17->21->21->5->2->2,25
0-5;1-0;1-2;2-3;4-3;4-5,0->2->2->25->11->0,1
0-5;1-0;1-2;2-3;4-3;4-5,11->2->2->23->23->8,215
0-1;2-1;2-3;3-4;4-5;5-0,25->25->46->46->58->46,1
0-1;2-1;2-3;3-4;4-5;5-0,17->17->17->17->17->17,565
0-1;1-2;2-3;4-3;5-0;5-4,17->17->0->0->2->2,3113
1-0;2-1;2-3;4-3;4-5;5-0,21->5->5->5->5->21,649
1-0;1-2;2-3;4-3;4-5;5-0,17->17->36->35->17->17,192
0-1;0-5;2-1;2-3;3-4;4-5,39->5->36->5->17->17,4
1-0;2-1;3-2;3-4;5-0;5-4,17->17->17->17->5->5,11287
0-1;1-2;2-3;3-4;4-5;5-0,46->4->58->58->46->17,22
1-0;1-2;3-2;4-3;4-5;5-0,2->2->2->6->6->2,1
1-0;1-2;3-2;4-3;4-5;5-0,72->46->46->54->54->72,4
0-1;0-5;2-1;3-2;3-4;4-5,8->3->63->2->2->0,80
0-1;0-5;2-1;3-2;3-4;4-5,8->0->8->2->2->3,2913
0-1;0-5;2-1;3-2;3-4;4-5,8->0->11->2->2->0,43
0-1;0-5;2-1;3-2;3-4;4-5,23->0->23->2->2->0,237775
1-0;1-2;3-2;3-4;5-0;5-4,5->21->22->54->21->54,156
1-0;1-2;3-2;3-4;5-0;5-4,5->22->5->12->5->12,508
1-0;1-2;3-2;3-4;5-0;5-4,21->21->2->2->2->2,41742
1-0;1-2;3-2;3-4;5-0;5-4,23->21->2->2->2->2,55
1-0;1-2;3-2;3-4;5-0;5-4,5->21->21->33->5->33,26
1-0;1-2;3-2;3-4;5-0;5-4,48->32->55->55->48->55,455787
1-0;1-2;3-2;3-4;5-0;5-4,21->39->39->5->21->5,104398
0-1;0-5;1-2;3-2;3-4;5-4,58->58->5->5->21->5,15390
0-5;1-0;1-2;2-3;3-4;4-5,0->5->21->17->17->0,8390
0-1;2-1;3-2;3-4;5-0;5-4,63->63->2->2->2->2,20663
0-1;2-1;3-2;3-4;5-0;5-4,5->22->2->2->2->2,424
0-1;2-1;3-2;3-4;5-0;5-4,0->3->2->2->2->2,1713
0-1;2-1;3-2;3-4;5-0;5-4,0->0->37->5->2->2,1139
0-1;2-1;3-2;3-4;5-0;5-4,36->50->2->2->2->2,588
0-1;2-1;3-2;3-4;5-0;5-4,1->0->2->2->2->2,10674
0-5;1-0;2-1;2-3;4-3;4-5,36->44->54->36->35->35,448
0-5;1-0;2-1;2-3;4-3;4-5,0->47->29->29->29->0,241417
